ID;PID;Game;Study;Game_group;Condition;Condition_params;Resolution;Framerate;Bitrate;VQ;VF;VU;VD;AC;Age;Gender;Expertise;Monitor
1613;23;Game2;1;Game1_Game2_Game3;29;720_30_2000;720;30;2000;5;5,5;5,2;5,7;1;25;Male;4;Desktop
1614;23;Game1;1;Game1_Game2_Game3;30;720_30_2000;720;30;2000;4,4;4;5,1;5,7;1;25;Male;4;Desktop
1615;23;Game1;1;Game1_Game2_Game3;31;720_30_4000;720;30;4000;5,6;6;5,4;5,8;1;25;Male;4;Desktop
1616;23;Game2;1;Game1_Game2_Game3;32;720_30_4000;720;30;4000;5,7;6;5,4;5,8;1;25;Male;4;Desktop
1617;23;Game3;1;Game1_Game2_Game3;33;720_30_4000;720;30;4000;5,9;5,7;5,6;5,8;1;25;Male;4;Desktop
1618;23;Game3;1;Game1_Game2_Game3;34;720_30_50000;720;30;50000;5,6;5,8;5,8;5,7;1;25;Male;4;Desktop
1619;23;Game2;1;Game1_Game2_Game3;35;720_30_50000;720;30;50000;6,2;6,2;6,2;5,6;1;25;Male;4;Desktop
1620;23;Game1;1;Game1_Game2_Game3;36;720_30_50000;720;30;50000;5,8;5,7;5,4;6;1;25;Male;4;Desktop
1621;23;Game3;1;Game1_Game2_Game3;37;720_60_1000;720;60;1000;3,9;2,7;4,9;5,8;1;25;Male;4;Desktop
1622;23;Game1;1;Game1_Game2_Game3;38;720_60_1000;720;60;1000;3,8;2,8;5,2;6;1;25;Male;4;Desktop
1623;23;Game2;1;Game1_Game2_Game3;39;720_60_1000;720;60;1000;4;3,9;5,6;5,8;1;25;Male;4;Desktop
1624;23;Game3;1;Game1_Game2_Game3;40;720_60_2000;720;60;2000;4,7;3,7;4,1;5,8;1;25;Male;4;Desktop
1625;23;Game2;1;Game1_Game2_Game3;41;720_60_2000;720;60;2000;5,2;5,5;5,1;5,2;1;25;Male;4;Desktop
1626;23;Game1;1;Game1_Game2_Game3;42;720_60_2000;720;60;2000;5,2;5;4,8;5,8;1;25;Male;4;Desktop
1627;23;Game2;1;Game1_Game2_Game3;43;720_60_4000;720;60;4000;5,6;5,7;5,4;6;1;25;Male;4;Desktop
1628;23;Game3;1;Game1_Game2_Game3;44;720_60_4000;720;60;4000;5,6;5,3;5,6;5,7;1;25;Male;4;Desktop
1629;23;Game1;1;Game1_Game2_Game3;45;720_60_4000;720;60;4000;5,1;5,5;5,2;4,8;1;25;Male;4;Desktop
1630;23;Game3;1;Game1_Game2_Game3;46;720_60_50000;720;60;50000;6;6;5,5;6;1;25;Male;4;Desktop
1631;23;Game1;1;Game1_Game2_Game3;47;720_60_50000;720;60;50000;5,8;5,8;5,6;5,6;1;25;Male;4;Desktop
1632;23;Game2;1;Game1_Game2_Game3;48;720_60_50000;720;60;50000;5,6;6;5,4;5,8;1;25;Male;4;Desktop
1633;23;Game2;1;Game1_Game2_Game3;49;1080_30_2000;1080;30;2000;5,6;5,4;5,6;6;1;25;Male;4;Desktop
1634;23;Game1;1;Game1_Game2_Game3;50;1080_30_2000;1080;30;2000;4,7;3,9;5,6;5,7;1;25;Male;4;Desktop
1635;23;Game3;1;Game1_Game2_Game3;51;1080_30_2000;1080;30;2000;4,7;4,5;5,3;5,5;1;25;Male;4;Desktop
1636;23;Game1;1;Game1_Game2_Game3;52;1080_30_4000;1080;30;4000;6;5,7;5,6;5,8;1;25;Male;4;Desktop
1637;23;Game2;1;Game1_Game2_Game3;53;1080_30_4000;1080;30;4000;5,6;5,8;4,8;5,8;1;25;Male;4;Desktop
1638;23;Game3;1;Game1_Game2_Game3;54;1080_30_4000;1080;30;4000;5,2;5,5;5,5;5,9;1;25;Male;4;Desktop
1639;23;Game3;1;Game1_Game2_Game3;55;1080_30_6000;1080;30;6000;5,2;5,6;4,6;4,9;1;25;Male;4;Desktop
1640;23;Game2;1;Game1_Game2_Game3;56;1080_30_6000;1080;30;6000;6;6;6;5,8;1;25;Male;4;Desktop
1641;23;Game1;1;Game1_Game2_Game3;57;1080_30_6000;1080;30;6000;5,3;5,5;5,5;5,5;1;25;Male;4;Desktop
1642;23;Game3;1;Game1_Game2_Game3;58;1080_30_50000;1080;30;50000;5,5;5,9;5,9;5;1;25;Male;4;Desktop
1643;23;Game2;1;Game1_Game2_Game3;59;1080_30_50000;1080;30;50000;6,1;6;6,2;5,5;1;25;Male;4;Desktop
1644;23;Game1;1;Game1_Game2_Game3;60;1080_30_50000;1080;30;50000;6,2;6,2;6,2;6,2;1;25;Male;4;Desktop
1645;23;Game2;1;Game1_Game2_Game3;61;1080_60_2000;1080;60;2000;3,4;3,2;5,8;5,8;1;25;Male;4;Desktop
1646;23;Game1;1;Game1_Game2_Game3;62;1080_60_2000;1080;60;2000;3,8;3,8;4,8;4,4;0;25;Male;4;Desktop
1647;23;Game3;1;Game1_Game2_Game3;63;1080_60_2000;1080;60;2000;5;4,9;5,5;5,6;1;25;Male;4;Desktop
1648;23;Game3;1;Game1_Game2_Game3;64;1080_60_4000;1080;60;4000;5,4;5;5,6;5,8;1;25;Male;4;Desktop
1649;23;Game1;1;Game1_Game2_Game3;65;1080_60_4000;1080;60;4000;4,9;4,6;5,4;5,4;1;25;Male;4;Desktop
1650;23;Game2;1;Game1_Game2_Game3;66;1080_60_4000;1080;60;4000;5;5,3;5,1;5,9;1;25;Male;4;Desktop
1651;23;Game3;1;Game1_Game2_Game3;67;1080_60_6000;1080;60;6000;5,6;5,4;5,4;5,8;1;25;Male;4;Desktop
1652;23;Game2;1;Game1_Game2_Game3;68;1080_60_6000;1080;60;6000;5,6;6;5,6;5,8;1;25;Male;4;Desktop
1653;23;Game1;1;Game1_Game2_Game3;69;1080_60_6000;1080;60;6000;5,7;5,4;5,6;5,8;1;25;Male;4;Desktop
1654;23;Game3;1;Game1_Game2_Game3;70;1080_60_50000;1080;60;50000;5,1;6;5,8;4,6;1;25;Male;4;Desktop
1655;23;Game2;1;Game1_Game2_Game3;71;1080_60_50000;1080;60;50000;6,2;6,2;6,2;5,8;1;25;Male;4;Desktop
1656;23;Game1;1;Game1_Game2_Game3;72;1080_60_50000;1080;60;50000;5,7;5,5;6;5,4;1;25;Male;4;Desktop
1657;24;Game1;1;Game1_Game2_Game3;1;480_30_300;480;30;300;1,8;1,7;1,8;3,9;0;23;Male;4;TV
1658;24;Game2;1;Game1_Game2_Game3;2;480_30_300;480;30;300;2;1,8;2,2;3,8;0;23;Male;4;TV
1659;24;Game3;1;Game1_Game2_Game3;3;480_30_300;480;30;300;1,6;2;1,7;3,1;0;23;Male;4;TV
1660;24;Game2;1;Game1_Game2_Game3;4;480_30_1000;480;30;1000;3,2;3,8;3,6;3,5;0;23;Male;4;TV
1661;24;Game3;1;Game1_Game2_Game3;5;480_30_1000;480;30;1000;3,8;3,8;3,8;3,6;0;23;Male;4;TV
1662;24;Game1;1;Game1_Game2_Game3;6;480_30_1000;480;30;1000;2,7;3,4;2,6;4,3;0;23;Male;4;TV
1663;24;Game3;1;Game1_Game2_Game3;7;480_30_2000;480;30;2000;3;2,8;2,8;4;0;23;Male;4;TV
1664;24;Game1;1;Game1_Game2_Game3;8;480_30_2000;480;30;2000;3,4;5;2,8;3;0;23;Male;4;TV
1665;24;Game2;1;Game1_Game2_Game3;9;480_30_2000;480;30;2000;4,6;5,8;3,3;4,3;1;23;Male;4;TV
1666;24;Game3;1;Game1_Game2_Game3;10;480_30_6000;480;30;6000;3,7;4,3;3,6;3,5;1;23;Male;4;TV
1667;24;Game2;1;Game1_Game2_Game3;11;480_30_6000;480;30;6000;3,5;6;2,1;4,5;1;23;Male;4;TV
1668;24;Game1;1;Game1_Game2_Game3;12;480_30_6000;480;30;6000;4,4;6;3,4;4,8;1;23;Male;4;TV
1669;24;Game2;1;Game1_Game2_Game3;13;480_60_300;480;60;300;2;2;2;6;0;23;Male;4;TV
1670;24;Game3;1;Game1_Game2_Game3;14;480_60_300;480;60;300;1,8;1,8;2;5,4;0;23;Male;4;TV
1671;24;Game1;1;Game1_Game2_Game3;15;480_60_300;480;60;300;2;1,7;2,6;5,4;0;23;Male;4;TV
1672;24;Game2;1;Game1_Game2_Game3;16;480_60_1000;480;60;1000;3,4;2,4;3;6;0;23;Male;4;TV
1673;24;Game1;1;Game1_Game2_Game3;17;480_60_1000;480;60;1000;3,2;2,6;2;6;0;23;Male;4;TV
1674;24;Game3;1;Game1_Game2_Game3;18;480_60_1000;480;60;1000;3;3,3;2,2;6;0;23;Male;4;TV
1675;24;Game1;1;Game1_Game2_Game3;19;480_60_2000;480;60;2000;3,3;2,8;3,5;6;0;23;Male;4;TV
1676;24;Game3;1;Game1_Game2_Game3;20;480_60_2000;480;60;2000;3,3;3,3;2,3;5,8;0;23;Male;4;TV
1677;24;Game2;1;Game1_Game2_Game3;21;480_60_2000;480;60;2000;4;3,9;2,9;5,6;1;23;Male;4;TV
1678;24;Game2;1;Game1_Game2_Game3;22;480_60_6000;480;60;6000;4;6,2;2,6;6;1;23;Male;4;TV
1679;24;Game1;1;Game1_Game2_Game3;23;480_60_6000;480;60;6000;3,7;5,8;2,2;5,9;0;23;Male;4;TV
1680;24;Game3;1;Game1_Game2_Game3;24;480_60_6000;480;60;6000;4,7;5,4;4,2;6;1;23;Male;4;TV
1681;24;Game1;1;Game1_Game2_Game3;25;720_30_1000;720;30;1000;2,6;2,7;3,1;3,8;0;23;Male;4;TV
1682;24;Game2;1;Game1_Game2_Game3;26;720_30_1000;720;30;1000;3,6;2,4;4,8;3,2;0;23;Male;4;TV
1683;24;Game3;1;Game1_Game2_Game3;27;720_30_1000;720;30;1000;2,3;2,8;3;3,2;0;23;Male;4;TV
1684;24;Game3;1;Game1_Game2_Game3;28;720_30_2000;720;30;2000;4;4,1;3,6;3,9;1;23;Male;4;TV
1685;24;Game2;1;Game1_Game2_Game3;29;720_30_2000;720;30;2000;4,4;5,1;4,7;4,9;1;23;Male;4;TV
1686;24;Game1;1;Game1_Game2_Game3;30;720_30_2000;720;30;2000;4,3;3,7;5;4,3;1;23;Male;4;TV
1687;24;Game1;1;Game1_Game2_Game3;31;720_30_4000;720;30;4000;5;5,3;3,4;4;1;23;Male;4;TV
1688;24;Game2;1;Game1_Game2_Game3;32;720_30_4000;720;30;4000;4,6;6;5,4;4,2;1;23;Male;4;TV
1689;24;Game3;1;Game1_Game2_Game3;33;720_30_4000;720;30;4000;4,9;5,2;5,9;4,3;1;23;Male;4;TV
1690;24;Game3;1;Game1_Game2_Game3;34;720_30_50000;720;30;50000;4,4;5,8;3,7;3,7;1;23;Male;4;TV
1691;24;Game2;1;Game1_Game2_Game3;35;720_30_50000;720;30;50000;4,4;6,1;4,9;3,1;1;23;Male;4;TV
1692;24;Game1;1;Game1_Game2_Game3;36;720_30_50000;720;30;50000;5,3;6,1;5;4,2;1;23;Male;4;TV
1693;24;Game3;1;Game1_Game2_Game3;37;720_60_1000;720;60;1000;2,4;1,8;3,1;6,2;0;23;Male;4;TV
1694;24;Game1;1;Game1_Game2_Game3;38;720_60_1000;720;60;1000;3,3;2,1;3;6;0;23;Male;4;TV
1695;24;Game2;1;Game1_Game2_Game3;39;720_60_1000;720;60;1000;4,2;2,6;5,5;6;0;23;Male;4;TV
1696;24;Game3;1;Game1_Game2_Game3;40;720_60_2000;720;60;2000;4;2,9;4;6,4;1;23;Male;4;TV
1697;24;Game2;1;Game1_Game2_Game3;41;720_60_2000;720;60;2000;4;4,4;3,5;6,1;1;23;Male;4;TV
1698;24;Game1;1;Game1_Game2_Game3;42;720_60_2000;720;60;2000;4,1;3,1;5,3;6;1;23;Male;4;TV
1699;24;Game2;1;Game1_Game2_Game3;43;720_60_4000;720;60;4000;5,1;4,4;5;6,5;1;23;Male;4;TV
1700;24;Game3;1;Game1_Game2_Game3;44;720_60_4000;720;60;4000;4,6;4;4,5;6;1;23;Male;4;TV
1701;24;Game1;1;Game1_Game2_Game3;45;720_60_4000;720;60;4000;5,1;5,2;3,7;6,1;1;23;Male;4;TV
1702;24;Game3;1;Game1_Game2_Game3;46;720_60_50000;720;60;50000;5,3;5,9;4,9;6,2;1;23;Male;4;TV
1703;24;Game1;1;Game1_Game2_Game3;47;720_60_50000;720;60;50000;5,3;6;4;6;1;23;Male;4;TV
1704;24;Game2;1;Game1_Game2_Game3;48;720_60_50000;720;60;50000;5;6;4,7;5,1;1;23;Male;4;TV
1705;24;Game2;1;Game1_Game2_Game3;49;1080_30_2000;1080;30;2000;4;3,5;5,8;2,9;0;23;Male;4;TV
1706;24;Game1;1;Game1_Game2_Game3;50;1080_30_2000;1080;30;2000;4;3;5,3;3,6;0;23;Male;4;TV
1707;24;Game3;1;Game1_Game2_Game3;51;1080_30_2000;1080;30;2000;3,3;3,3;3,2;3;0;23;Male;4;TV
1708;24;Game1;1;Game1_Game2_Game3;52;1080_30_4000;1080;30;4000;4;2,9;5,8;3,6;1;23;Male;4;TV
1709;24;Game2;1;Game1_Game2_Game3;53;1080_30_4000;1080;30;4000;4,4;3,4;4,8;4;1;23;Male;4;TV
1710;24;Game3;1;Game1_Game2_Game3;54;1080_30_4000;1080;30;4000;4,5;4,1;5,8;4,2;1;23;Male;4;TV
1711;24;Game3;1;Game1_Game2_Game3;55;1080_30_6000;1080;30;6000;4;3,6;5,9;3,3;0;23;Male;4;TV
1712;24;Game2;1;Game1_Game2_Game3;56;1080_30_6000;1080;30;6000;5,3;4,8;6,3;3;1;23;Male;4;TV
1713;24;Game1;1;Game1_Game2_Game3;57;1080_30_6000;1080;30;6000;4,7;4,2;5,9;4;1;23;Male;4;TV
1714;24;Game3;1;Game1_Game2_Game3;58;1080_30_50000;1080;30;50000;5,4;5,9;6,5;4,1;1;23;Male;4;TV
1715;24;Game2;1;Game1_Game2_Game3;59;1080_30_50000;1080;30;50000;5;6;6;4,6;1;23;Male;4;TV
1716;24;Game1;1;Game1_Game2_Game3;60;1080_30_50000;1080;30;50000;4,9;6;6;3,5;1;23;Male;4;TV
1717;24;Game2;1;Game1_Game2_Game3;61;1080_60_2000;1080;60;2000;3,4;2;3,2;5,9;0;23;Male;4;TV
1718;24;Game1;1;Game1_Game2_Game3;62;1080_60_2000;1080;60;2000;3,3;1,8;4,7;6;0;23;Male;4;TV
1719;24;Game3;1;Game1_Game2_Game3;63;1080_60_2000;1080;60;2000;3,3;2,3;3,4;6;0;23;Male;4;TV
1720;24;Game3;1;Game1_Game2_Game3;64;1080_60_4000;1080;60;4000;4,7;2,9;2,7;5,8;1;23;Male;4;TV
1721;24;Game1;1;Game1_Game2_Game3;65;1080_60_4000;1080;60;4000;4,5;3,7;5,3;4,3;1;23;Male;4;TV
1722;24;Game2;1;Game1_Game2_Game3;66;1080_60_4000;1080;60;4000;5;5,1;5;5,9;1;23;Male;4;TV
1723;24;Game3;1;Game1_Game2_Game3;67;1080_60_6000;1080;60;6000;4,6;3,3;3,9;6;1;23;Male;4;TV
1724;24;Game2;1;Game1_Game2_Game3;68;1080_60_6000;1080;60;6000;5,4;4,5;5,4;4,4;1;23;Male;4;TV
1725;24;Game1;1;Game1_Game2_Game3;69;1080_60_6000;1080;60;6000;4,8;4,4;5,7;4,9;1;23;Male;4;TV
1726;24;Game3;1;Game1_Game2_Game3;70;1080_60_50000;1080;60;50000;5,7;5,6;5;6,3;1;23;Male;4;TV
1727;24;Game2;1;Game1_Game2_Game3;71;1080_60_50000;1080;60;50000;6;6;6,1;5,3;1;23;Male;4;TV
1728;24;Game1;1;Game1_Game2_Game3;72;1080_60_50000;1080;60;50000;6;5,7;6;5;1;23;Male;4;TV
1729;25;Game6;2;Game4_Game5_Game6;1;480_30_300;480;30;300;1,1;1,3;1,4;5,8;0;22;Male;4;TV
1730;25;Game5;2;Game4_Game5_Game6;2;480_30_300;480;30;300;1,6;1,6;1,6;4;0;22;Male;4;TV
1731;25;Game4;2;Game4_Game5_Game6;3;480_30_300;480;30;300;2;2,8;2;6;0;22;Male;4;TV
1732;25;Game5;2;Game4_Game5_Game6;4;480_30_1000;480;30;1000;2,6;3;2,4;5,4;0;22;Male;4;TV
1733;25;Game4;2;Game4_Game5_Game6;5;480_30_1000;480;30;1000;3;3,6;2,8;2;0;22;Male;4;TV
1734;25;Game6;2;Game4_Game5_Game6;6;480_30_1000;480;30;1000;2,6;5,6;2,2;6;0;22;Male;4;TV
1735;25;Game4;2;Game4_Game5_Game6;7;480_30_2000;480;30;2000;3,2;6;2,8;6;0;22;Male;4;TV
1736;25;Game6;2;Game4_Game5_Game6;8;480_30_2000;480;30;2000;3;6;2,8;5,8;0;22;Male;4;TV
1737;25;Game5;2;Game4_Game5_Game6;9;480_30_2000;480;30;2000;3;6;2,2;6;0;22;Male;4;TV
1738;25;Game4;2;Game4_Game5_Game6;10;480_30_6000;480;30;6000;4;6;3;5,8;1;22;Male;4;TV
1739;25;Game5;2;Game4_Game5_Game6;11;480_30_6000;480;30;6000;3,2;5,4;2,8;6;1;22;Male;4;TV
1740;25;Game6;2;Game4_Game5_Game6;12;480_30_6000;480;30;6000;4,6;5,8;3,2;5,8;0;22;Male;4;TV
1741;25;Game5;2;Game4_Game5_Game6;13;480_60_300;480;60;300;1,1;1,1;1,4;4;0;22;Male;4;TV
1742;25;Game4;2;Game4_Game5_Game6;14;480_60_300;480;60;300;1,1;1,1;1,1;1,6;0;22;Male;4;TV
1743;25;Game6;2;Game4_Game5_Game6;15;480_60_300;480;60;300;1,1;1,1;1,1;5;0;22;Male;4;TV
1744;25;Game5;2;Game4_Game5_Game6;16;480_60_1000;480;60;1000;2,4;2;2;6;0;22;Male;4;TV
1745;25;Game6;2;Game4_Game5_Game6;17;480_60_1000;480;60;1000;3;3,4;2,4;3,2;0;22;Male;4;TV
1746;25;Game4;2;Game4_Game5_Game6;18;480_60_1000;480;60;1000;2,8;5;2;6;0;22;Male;4;TV
1747;25;Game6;2;Game4_Game5_Game6;19;480_60_2000;480;60;2000;2,8;3;2,4;6;0;22;Male;4;TV
1748;25;Game4;2;Game4_Game5_Game6;20;480_60_2000;480;60;2000;3,8;5;2,8;3;0;22;Male;4;TV
1749;25;Game5;2;Game4_Game5_Game6;21;480_60_2000;480;60;2000;3;3,6;2,4;3;0;22;Male;4;TV
1750;25;Game5;2;Game4_Game5_Game6;22;480_60_6000;480;60;6000;3,4;6;2,8;5,2;0;22;Male;4;TV
1751;25;Game6;2;Game4_Game5_Game6;23;480_60_6000;480;60;6000;3;6;2,2;2,2;0;22;Male;4;TV
1752;25;Game4;2;Game4_Game5_Game6;24;480_60_6000;480;60;6000;3,6;6;2,6;6;1;22;Male;4;TV
1753;25;Game6;2;Game4_Game5_Game6;25;720_30_1000;720;30;1000;2,8;2;2,2;5,8;0;22;Male;4;TV
1754;25;Game5;2;Game4_Game5_Game6;26;720_30_1000;720;30;1000;2;2;2;6;0;22;Male;4;TV
1755;25;Game4;2;Game4_Game5_Game6;27;720_30_1000;720;30;1000;3,2;3,6;3;5;1;22;Male;4;TV
1756;25;Game4;2;Game4_Game5_Game6;28;720_30_2000;720;30;2000;3,8;3,6;3;3,2;0;22;Male;4;TV
1757;25;Game5;2;Game4_Game5_Game6;29;720_30_2000;720;30;2000;3;3;3;3,2;0;22;Male;4;TV
1758;25;Game6;2;Game4_Game5_Game6;30;720_30_2000;720;30;2000;3,4;2,8;5,6;6;1;22;Male;4;TV
1759;25;Game6;2;Game4_Game5_Game6;31;720_30_4000;720;30;4000;4;5,8;5,6;2,6;0;22;Male;4;TV
1760;25;Game5;2;Game4_Game5_Game6;32;720_30_4000;720;30;4000;3,8;5,4;3,2;3,4;0;22;Male;4;TV
1761;25;Game4;2;Game4_Game5_Game6;33;720_30_4000;720;30;4000;5,6;6;5,8;5,8;1;22;Male;4;TV
1762;25;Game4;2;Game4_Game5_Game6;34;720_30_50000;720;30;50000;6;6;6;6;1;22;Male;4;TV
1763;25;Game5;2;Game4_Game5_Game6;35;720_30_50000;720;30;50000;4,8;6;5,2;2,6;0;22;Male;4;TV
1764;25;Game6;2;Game4_Game5_Game6;36;720_30_50000;720;30;50000;4,6;6;6;2,8;0;22;Male;4;TV
1765;25;Game4;2;Game4_Game5_Game6;37;720_60_1000;720;60;1000;2;2;2;6;0;22;Male;4;TV
1766;25;Game6;2;Game4_Game5_Game6;38;720_60_1000;720;60;1000;2;2;2,2;2;0;22;Male;4;TV
1767;25;Game5;2;Game4_Game5_Game6;39;720_60_1000;720;60;1000;2,4;2;2,2;4;0;22;Male;4;TV
1768;25;Game4;2;Game4_Game5_Game6;40;720_60_2000;720;60;2000;3,6;5,6;3;3,2;1;22;Male;4;TV
1769;25;Game5;2;Game4_Game5_Game6;41;720_60_2000;720;60;2000;2,4;2,4;5;2;0;22;Male;4;TV
1770;25;Game6;2;Game4_Game5_Game6;42;720_60_2000;720;60;2000;3;2,8;3;2,6;0;22;Male;4;TV
1771;25;Game5;2;Game4_Game5_Game6;43;720_60_4000;720;60;4000;3,6;3,6;3,2;3,8;1;22;Male;4;TV
1772;25;Game4;2;Game4_Game5_Game6;44;720_60_4000;720;60;4000;3,6;6;4,8;2,2;0;22;Male;4;TV
1773;25;Game6;2;Game4_Game5_Game6;45;720_60_4000;720;60;4000;3,8;3,2;3,2;2,8;0;22;Male;4;TV
1774;25;Game4;2;Game4_Game5_Game6;46;720_60_50000;720;60;50000;6;6;6;6;1;22;Male;4;TV
1775;25;Game6;2;Game4_Game5_Game6;47;720_60_50000;720;60;50000;5,4;6;5,6;5,2;1;22;Male;4;TV
1776;25;Game5;2;Game4_Game5_Game6;48;720_60_50000;720;60;50000;5;6;5;6;1;22;Male;4;TV
1777;25;Game5;2;Game4_Game5_Game6;49;1080_30_2000;1080;30;2000;3;2,8;5,2;6;1;22;Male;4;TV
1778;25;Game6;2;Game4_Game5_Game6;50;1080_30_2000;1080;30;2000;3,4;2,2;5,8;6;0;22;Male;4;TV
1779;25;Game4;2;Game4_Game5_Game6;51;1080_30_2000;1080;30;2000;4,6;3,6;3,4;6;1;22;Male;4;TV
1780;25;Game6;2;Game4_Game5_Game6;52;1080_30_4000;1080;30;4000;3,2;3;5,6;6;1;22;Male;4;TV
1781;25;Game5;2;Game4_Game5_Game6;53;1080_30_4000;1080;30;4000;5;3,4;5,8;6;1;22;Male;4;TV
1782;25;Game4;2;Game4_Game5_Game6;54;1080_30_4000;1080;30;4000;6;5,8;6;6;1;22;Male;4;TV
1783;25;Game4;2;Game4_Game5_Game6;55;1080_30_6000;1080;30;6000;6;6;6;6;1;22;Male;4;TV
1784;25;Game5;2;Game4_Game5_Game6;56;1080_30_6000;1080;30;6000;5,2;5;5,2;6;1;22;Male;4;TV
1785;25;Game6;2;Game4_Game5_Game6;57;1080_30_6000;1080;30;6000;5,2;6;5,6;6;1;22;Male;4;TV
1786;25;Game4;2;Game4_Game5_Game6;58;1080_30_50000;1080;30;50000;6;6;6;6;1;22;Male;4;TV
1787;25;Game5;2;Game4_Game5_Game6;59;1080_30_50000;1080;30;50000;6,2;6,1;6,2;6,2;1;22;Male;4;TV
1788;25;Game6;2;Game4_Game5_Game6;60;1080_30_50000;1080;30;50000;1;1;1;1;0;22;Male;4;TV
1789;25;Game5;2;Game4_Game5_Game6;61;1080_60_2000;1080;60;2000;2,2;2,2;3;4,8;0;22;Male;4;TV
1790;25;Game6;2;Game4_Game5_Game6;62;1080_60_2000;1080;60;2000;2;2;5,6;6;0;22;Male;4;TV
1791;25;Game4;2;Game4_Game5_Game6;63;1080_60_2000;1080;60;2000;2,6;2;2,4;2,2;0;22;Male;4;TV
1792;25;Game4;2;Game4_Game5_Game6;64;1080_60_4000;1080;60;4000;4,8;3,8;3,8;6;1;22;Male;4;TV
1793;25;Game6;2;Game4_Game5_Game6;65;1080_60_4000;1080;60;4000;3;2,4;3,4;2,8;0;22;Male;4;TV
1794;25;Game5;2;Game4_Game5_Game6;66;1080_60_4000;1080;60;4000;3;2,4;5,8;6;0;22;Male;4;TV
1795;25;Game4;2;Game4_Game5_Game6;67;1080_60_6000;1080;60;6000;4,8;6;5,6;4,6;1;22;Male;4;TV
1796;25;Game5;2;Game4_Game5_Game6;68;1080_60_6000;1080;60;6000;5;3,6;3,6;3,4;1;22;Male;4;TV
1797;25;Game6;2;Game4_Game5_Game6;69;1080_60_6000;1080;60;6000;2,6;2;5,4;1,6;0;22;Male;4;TV
1798;25;Game4;2;Game4_Game5_Game6;70;1080_60_50000;1080;60;50000;6;6;6;6;1;22;Male;4;TV
1799;25;Game5;2;Game4_Game5_Game6;71;1080_60_50000;1080;60;50000;6;6;6;6;1;22;Male;4;TV
1800;25;Game6;2;Game4_Game5_Game6;72;1080_60_50000;1080;60;50000;6;6;6;6;1;22;Male;4;TV
1801;26;Game6;2;Game4_Game5_Game6;1;480_30_300;480;30;300;2;2,3;2,5;6;0;22;Male;3;Desktop
1802;26;Game5;2;Game4_Game5_Game6;2;480_30_300;480;30;300;2,1;2,4;2,6;6;0;22;Male;3;Desktop
1803;26;Game4;2;Game4_Game5_Game6;3;480_30_300;480;30;300;2,2;2,6;2,8;6;0;22;Male;3;Desktop
1804;26;Game5;2;Game4_Game5_Game6;4;480_30_1000;480;30;1000;3,5;3,5;3,1;6;0;22;Male;3;Desktop
1805;26;Game4;2;Game4_Game5_Game6;5;480_30_1000;480;30;1000;3,3;5,7;3;6;0;22;Male;3;Desktop
1806;26;Game6;2;Game4_Game5_Game6;6;480_30_1000;480;30;1000;3;3,6;3,1;6;0;22;Male;3;Desktop
1807;26;Game4;2;Game4_Game5_Game6;7;480_30_2000;480;30;2000;3,2;6;3;6;0;22;Male;3;Desktop
1808;26;Game6;2;Game4_Game5_Game6;8;480_30_2000;480;30;2000;2,8;6;2,9;6;0;22;Male;3;Desktop
1809;26;Game5;2;Game4_Game5_Game6;9;480_30_2000;480;30;2000;3,4;6;3,2;6;0;22;Male;3;Desktop
1810;26;Game4;2;Game4_Game5_Game6;10;480_30_6000;480;30;6000;2,8;6;3;6;0;22;Male;3;Desktop
1811;26;Game5;2;Game4_Game5_Game6;11;480_30_6000;480;30;6000;4;6;4,6;5,4;0;22;Male;3;Desktop
1812;26;Game6;2;Game4_Game5_Game6;12;480_30_6000;480;30;6000;4;5,9;3,3;6;0;22;Male;3;Desktop
1813;26;Game5;2;Game4_Game5_Game6;13;480_60_300;480;60;300;1,7;1,8;2,8;6;0;22;Male;3;Desktop
1814;26;Game4;2;Game4_Game5_Game6;14;480_60_300;480;60;300;2;2,7;2,4;6;0;22;Male;3;Desktop
1815;26;Game6;2;Game4_Game5_Game6;15;480_60_300;480;60;300;2;2;2,6;6;0;22;Male;3;Desktop
1816;26;Game5;2;Game4_Game5_Game6;16;480_60_1000;480;60;1000;2,2;3,2;2,4;6;0;22;Male;3;Desktop
1817;26;Game6;2;Game4_Game5_Game6;17;480_60_1000;480;60;1000;2,8;3,2;2,7;6;0;22;Male;3;Desktop
1818;26;Game4;2;Game4_Game5_Game6;18;480_60_1000;480;60;1000;2,9;5,3;2,9;6;0;22;Male;3;Desktop
1819;26;Game6;2;Game4_Game5_Game6;19;480_60_2000;480;60;2000;2,8;4,6;2,7;6;0;22;Male;3;Desktop
1820;26;Game4;2;Game4_Game5_Game6;20;480_60_2000;480;60;2000;2,6;6;2,8;5;0;22;Male;3;Desktop
1821;26;Game5;2;Game4_Game5_Game6;21;480_60_2000;480;60;2000;2,9;6;3,2;6;0;22;Male;3;Desktop
1822;26;Game5;2;Game4_Game5_Game6;22;480_60_6000;480;60;6000;4,9;6;3,7;6;0;22;Male;3;Desktop
1823;26;Game6;2;Game4_Game5_Game6;23;480_60_6000;480;60;6000;3,3;5,8;3,4;6;0;22;Male;3;Desktop
1824;26;Game4;2;Game4_Game5_Game6;24;480_60_6000;480;60;6000;2,9;6;3,1;6;0;22;Male;3;Desktop
